jt,k,z_um,Imax,power,theta_min,theta_max,dtheta_max,rrms,rmax,frac_rrms,frac_rmax,I_weighted_rrms,I_weighted_frac_rrms,converged
15,33,165.0,0.08758559823036194,0.9999597386922687,0.0,0.8159946799278259,0.030793845653533936,0.14617917393945434,1.5241926126148009,0.04845306069190631,0.5052142187899401,1.4103422034555586,0.46747696363842334,True
15,34,170.0,0.08756211400032043,0.9999585381592624,0.0,0.8158870935440063,0.030686259269714355,0.14629668050882103,1.5365908063872986,0.0485091418973487,0.509503709899341,1.4196197113015239,0.47071836337152295,True
15,35,175.0,0.08813344687223434,0.999957337626256,0.0,0.8158435225486755,0.030642688274383545,0.1464638108060301,1.553028774207636,0.048558712558060886,0.5148922278215186,1.4315714722663884,0.47462419040950937,True
15,36,180.0,0.0891851857304573,0.9999560279538855,0.0,0.8158548474311829,0.03065401315689087,0.1466696092396712,1.5703524966009752,0.04860071989849004,0.5203549816818863,1.4454797736454073,0.4789769193635489,True
15,37,185.0,0.0905933529138565,0.9999549365602434,0.0,0.8159103989601135,0.030709564685821533,0.14690604600461296,1.5895356164524763,0.04863602365189832,0.5262458145180074,1.4604677194607711,0.48351544731043694,True
15,38,190.0,0.09223107993602753,0.9999536268878728,0.0,0.8159989714622498,0.030798137187957764,0.14716094040591754,1.6088375678493954,0.04866499321895721,0.5320302324369091,1.4757888278056004,0.48803203553654656,True
15,39,195.0,0.09397578239440918,0.9999523172155023,0.0,0.816108763217926,0.030907928943634033,0.14742543834003663,1.6285495107959314,0.04868965326689291,0.5378550126860167,1.4907092625290725,0.4923310246287048,True
15,40,200.0,0.09571537375450134,0.9999512258218601,0.0,0.816228985786438,0.031028151512145996,0.14769273833967866,1.6459631058517523,0.048712971383225806,0.5428821658705818,1.504697668312288,0.49628908828492474,True
15,41,205.0,0.09735357761383057,0.9999499161494896,0.0,0.8163493275642395,0.03114849328994751,0.14795995711794332,1.664012396683674,0.048739017818377445,0.5481370191755154,1.517465339203571,0.4998634201229017,True
15,42,210.0,0.09881304204463959,0.9999487156164832,0.0,0.8164615035057068,0.031260669231414795,0.14822409422680458,1.680654331905881,0.04877115313652267,0.5529968000041864,1.5288898996240803,0.5030607460441102,True
15,43,215.0,0.10003720223903656,0.9999474059441127,0.0,0.8165585398674011,0.03135770559310913,0.14848887439517838,1.6964474096026976,0.04881399253621968,0.5576873791234305,1.539090162151802,0.5059580119646104,True
15,44,220.0,0.1009906753897667,0.9999460962717421,0.0,0.8166351914405823,0.03143435716629028,0.14876104773546134,1.7128609098992733,0.04887195704626958,0.5627203228878355,1.5485445606465384,0.5087380359590697,True
15,45,225.0,0.10165777802467346,0.9999448957387358,0.0,0.8166886568069458,0.03148782253265381,0.14904593183293016,1.7286454425827564,0.04894760633752841,0.5676978605195916,1.5576695347388385,0.5115483143533364,True
15,46,230.0,0.10204080492258072,0.9999438043450937,0.0,0.8167174458503723,0.03151661157608032,0.14935378843897462,1.7466038475545567,0.049043900614387924,0.5735392882060952,1.567352285171869,0.514677736032865,True
15,47,235.0,0.1021590530872345,0.9999424946727231,0.0,0.8167222142219543,0.031521379947662354,0.1496931183461011,1.7642436234331775,0.04916197095716645,0.5794100272268597,1.5782793242280904,0.5183359339245044,True
15,48,240.0,0.10204808413982391,0.999941403279081,0.0,0.816705584526062,0.03150475025177002,0.15007168242301136,1.7833124697364724,0.049301701251576395,0.5858556204716547,1.5910726194919167,0.5227007899774535,True
15,49,245.0,0.1017579436302185,0.9999400936067104,0.0,0.8166713118553162,0.03147047758102417,0.15049241008753642,1.8065039848771214,0.04946081572260942,0.5937253622703916,1.6064913517382824,0.5279892365473754,True
16,0,0.0,0.0675714761018753,0.9999990288633853,0.0,0.8149385452270508,0.02973771095275879,0.13850033089131747,1.3185099901670227,0.046393188219144954,0.44165874369384894,1.2214191309420637,0.40913640618465813,True
16,1,5.0,0.06932330876588821,0.9999977191910148,0.0,0.8151186108589172,0.029917776584625244,0.13859172860091412,1.323393768776377,0.046387757314062486,0.44295045308018616,1.2258040273914708,0.41028638802085693,True
16,2,10.0,0.07256095111370087,0.9999964095186442,0.0,0.8154508471488953,0.03025001287460327,0.1387634223320378,1.3325407723825968,0.04637572335305407,0.44534461011497,1.2340301647659846,0.412421663927915,True
16,3,15.0,0.07714185118675232,0.9999952089856379,0.0,0.8159210085868835,0.030720174312591553,0.13900987091630132,1.3461590725890602,0.04635323031632044,0.4488805084330719,1.2460897421206367,0.41551211025942203,True
16,4,20.0,0.0828586220741272,0.9999940084526315,0.0,0.8165088891983032,0.03130805492401123,0.1393273932064914,1.3627943545190142,0.04631749500276374,0.45304242943582324,1.2618527896089289,0.41948578044745904,True
16,5,25.0,0.08946335315704346,0.9999928079196252,0.0,0.8171905875205994,0.03198975324630737,0.13970648315978984,1.3837323232060754,0.046265297595337936,0.4582377730616529,1.28113039147307,0.42426004491245356,True
16,6,30.0,0.09669381380081177,0.9999916073866189,0.0,0.8179391026496887,0.03273826837539673,0.14013926164729218,1.4067711489518544,0.04619617690725724,0.4637347742602517,1.303532302098553,0.4297026266887899,True
16,7,35.0,0.10429020971059799,0.9999905159929767,0.0,0.818727433681488,0.033526599407196045,0.14061223579202128,1.4314113163752253,0.046110461510919416,0.46939753171721854,1.3285022931739072,0.43565094823731954,True
16,8,40.0,0.1120031550526619,0.9999894245993346,0.0,0.8195284008979797,0.034327566623687744,0.14111303333727185,1.4570681160232795,0.04601145392201027,0.4750930576440797,1.3554885411457371,0.4419719219249955,True
16,9,45.0,0.11959485709667206,0.9999882240663283,0.0,0.8203163743019104,0.03511554002761841,0.14162525656560881,1.4832900774713664,0.04590331532556284,0.48076122717493186,1.3834464386207994,0.4484000922435644,True
16,10,50.0,0.1268380582332611,0.9999871326726861,0.0,0.8210667967796326,0.035865962505340576,0.14213274949287488,1.507673983967198,0.04579201755403523,0.48573909803278037,1.411283186648425,0.45468412232438477,True
16,11,55.0,0.13351531326770782,0.9999859321396798,0.0,0.8217569589614868,0.036556124687194824,0.14261811577756325,1.5308264678132595,0.0456841671476768,0.4903621945107114,1.4379138235792865,0.4605999392307603,True
16,12,60.0,0.1394210010766983,0.9999847316066734,0.0,0.8223659992218018,0.037165164947509766,0.1430651898823793,1.5500238138485436,0.04558692365527961,0.4939064305151555,1.4620997280931038,0.4658899116953866,True
16,13,65.0,0.14436545968055725,0.9999835310736671,0.0,0.8228766322135925,0.03767579793930054,0.1434571096086471,1.5672757721009063,0.04550653058936982,0.4971610194827813,1.4826524991097116,0.4703173756128349,True
16,14,70.0,0.14818280935287476,0.999982439680025,0.0,0.8232733607292175,0.03807252645492554,0.14378253245602557,1.5795511528755952,0.04544940812445063,0.4992933687716592,1.4986632113365588,0.47372483131055465,True
